600+5,300+0,600+0,180+0,120+1,300+3,60+0,1800+0,180+2,300+8,900+0,900+10,600+10,900+5,420+3,420+0,240+0,600+3,120+4,120+0,1800+20,30+0,3600+10,300+5,60+4,420+7,600+1,300+2,600+2,300+15,1800+30,15+0,480+0,300+4,180+10,360+0,1200+0,10800+180,120+3,840+4,45+0,15+1,1500+0,1200+10,300+10,420+5,900+15,900+9,720+0,360+9,900+3,420+2,960+40,240+4,60+3,360+6,420+8,480+3,1500+10,120+2,240+5,0+10,2700+45,0+4,900+1,2700+5,540+0,1500+3,960+0,0+1,720+3,3600+0,1800+5,180+3,2700+30,45+1,660+3,240+2,0+2,420+10,60+2,720+2,90+1,540+6,180+4,300+25,45+3,15+4,1200+15,960+15,300+1,900+2,120+8,0+6,120+5,1800+3,60+1,1200+12,1200+3,1200+20,720+5,1200+6,0+120,30+2,240+1,1500+5,360+2,540+5,2700+20,1080+10,2400+0,30+3,1200+5,180+1,360+4,1140+13,1800+10,240+6,300+9,180+5,600+8,3600+60,960+8,90+0,300+7,900+20,2100+3,300+30,3600+1,90+2,300+20,1500+1,480+8,720+12,240+3,900+8,1800+1,600+15,840+5,660+0,420+11,3600+20,300+60,2100+0,15+2,900+14,60+10,1200+7,1140+0,1200+1,240+8,840+0,780+3,840+10,900+30,1200+8,2100+20,1500+20,420+4,10800+0,660+4,420+1,2700+0,0+7,3600+180,15+180,30+11,360+3,1800+15,300+6,1020+11,3600+30,480+5,1140+10,45+2,1500+14,780+16,1140+12,120+10,0+3,900+6,2700+10,480+4,1140+3,780+4,60+5,600+4,780+0,180+7,480+35,720+6,7200+10,5400+0,60+30,480+1,3600+3,720+15,540+7,780+15,360+35,420+14,720+19,1800+2,10800+150,2400+3,0+15,360+7,660+11,540+2,720+7,600+7,60+20,45+5,900+4,540+40,600+6,360+5,1500+9,720+8,1200+40,660+7,720+10,30+1,30+5,180+8,2100+15,1800+11,600+150,480+2,15+6,300+12,2700+1,0+14,840+3,1200+30,0+5,180+40,480+30,1080+5,60+15,6300+180,120+7,660+8,720+18,10800+11,10800+5,300+13,2400+10,420+9,360+8,540+3,3600+5,0+20,600+9,5400+30,540+15,1200+90,240+30,420+20,480+9,30+8,30+10,1500+7,120+20,1200+4,120+12,300+16,900+180,1080+11,1500+4,300+11,660+180,600+60,420+6,300+40,90+8,1800+19,1500+6,660+13,2700+2,2700+3,540+8,10800+90,960+13,360+15,1140+20,780+8,300+180,360+60,600+16,780+1,1500+12,0+8,60+8,600+20,1080+3,1500+30,1080+180,900+12,7200+5,300+18,0+12,480+6,600+40,720+13,480+10,120+30,900+16,180+6,780+5,10800+3,360+10,660+10,420+13,5400+60,120+18,180+15,9000+0,1020+7,600+30,900+7,1800+35,7200+0,1200+60,3600+2,1020+0,3600+11,1080+18,900+17,5400+3,1080+0,540+9,4500+10,540+4,1500+60,660+2,1500+25,600+11,120+11,1500+2,1500+15,1800+60,2700+15,960+45,660+5,840+15,480+7,360+20,360+1,120+15,1200+2,15+3,900+25,900+45,10800+60,9900+16,7200+8,15+5,7200+60,1800+18,2400+30,60+11,1140+8,1080+6,780+10,2100+10,120+6,3600+8,1020+10,2400+20,15+15,540+11,120+16,120+9,240+15,60+6,1080+9,1800+40,480+11,15+11,90+11,900+11,90+3,1020+8,15+8,780+7,480+12,3600+35,1800+6,1200+180,960+3,1500+16,900+13,2100+2,540+25,0+25,2700+180,90+15,7200+9,2100+17,960+4,2400+15,15+7,240+7,720+11,9000+150,60+180,840+14,90+20,960+16,840+8,1080+17,1500+8,600+12,90+18,840+13,30+60,15+10,1200+25,1800+180,3600+15,2100+5,1200+16,1500+17,420+30,240+10,1140+15,300+35,960+11,9900+0,4500+0,10800+10,60+7,840+30,1800+25,480+15,1800+8,1800+7,840+45,240+9,540+10,840+9,1200+9,0+9,900+40,2100+8,3600+6,480+16,6300+6,600+25,120+180,1020+2,5400+5,90+5,540+12,960+6,90+4,840+6,900+60,2700+60,600+17,420+12,2100+35,300+90,3600+4,360+45,540+1,480+19,1020+1,3600+17,2400+5,600+180,480+180,1140+7,600+13,780+2,1800+12,1800+4,2700+8,0+180,780+14,660+9,1140+5,300+150,180+9,2100+60,720+30,660+20,0+40,180+180,120+35,6300+0,960+9,90+10,120+14,3000+10,720+4,7200+3,90+7,0+30,1080+15,9000+20,600+14,4500+35,30+12,45+6,2100+30,1080+20,5400+9,840+20,900+90,3600+90,960+25,4500+2,7200+120,5400+15,240+20,1020+5,240+12,660+19,1020+13,300+17,45+11,6300+30,4500+4,180+19,1080+8,30+4,30+9,2700+35,1500+180,180+25,960+7,10800+30,1140+9,240+11,2400+8,10800+17,180+30,780+13,600+35,4500+180,840+18,960+180,840+1,420+15,960+12,600+45,480+25,2400+40,60+35,1200+120,0+11,480+14,240+25,30+7,3600+45,1080+150,360+30,2400+60,900+18,720+20,1200+11,300+14,10800+15,660+1,120+45,7200+20,15+45,600+90,5400+45,90+35,9900+180,5400+10,15+20,240+90,2700+40,2400+180,5400+17,1200+13,4500+3,1800+16,720+180,360+11,420+180,1020+3,10800+6,2400+2,1080+30,10800+120,1080+13,2400+35,780+9,1140+16,780+18,90+6,2100+180,1140+35,2400+6,1800+9,780+20,780+19,60+9,360+12,1200+19,300+120,1080+12,1080+7,6300+60,240+35,1140+1,5400+8,6300+3,960+2,9900+7,960+14,10800+1,360+14,480+13,1500+19,10800+20,10800+2,960+5,8100+3,840+25,1020+18,15+12,2700+6,540+20,960+10,1800+120,2100+11,1020+19,1800+14,1500+35,1200+18,1800+13,180+12,1140+18,4500+20,1800+150,30+180,840+16,45+12,2700+14,900+120,1200+150,600+120,1080+16,540+19,480+120,960+18,180+17,300+45,5400+16,1020+14,2100+40,5400+90,1200+45,1500+90,1200+14,180+35,660+12,180+20,120+17,10800+4,45+45,9000+180,15+40,1140+2,3600+12,780+12,10800+35,2400+25,1800+45,720+1,720+35,1140+60,1020+4,60+12,4500+30,120+19,45+8,660+35,10800+8,180+60,60+45,45+4,2100+1,30+40,9900+3,1140+6,8100+0,660+25,120+120,660+6,540+14,1020+6,660+14,90+180,780+11,8100+45,60+19,420+25,90+9,9000+3,5400+20,2700+7,240+60,420+17,30+20,1020+25,1800+17,780+6,420+120,45+10,1020+15,1020+60,1020+17,0+35,840+180,7200+2,60+40,60+120,420+40,660+15,420+60,0+90,0+60,1080+40,420+90,1080+1,6300+10,360+180,2400+14,840+7,7200+30,300+19,1500+18,1500+40,900+150,720+14,600+19,1020+9,30+30,180+13,1020+30,4500+60,3600+19,180+11,960+120,0+19,240+120,1140+17,10800+12,1500+11,1200+35,480+90,9900+10,90+12,5400+13,900+35,60+90,1080+2,30+15,2100+25,540+180,840+2,240+40,60+18,1500+150,1140+11,3600+25,1800+90,240+45,2100+7,480+45,1020+12,45+180,10800+40,15+35,3600+14,2700+25,2100+90,660+18,960+20,30+90,1200+17,180+18,6300+5,1080+4,1140+19,8100+30,60+14,2100+12,6300+25,960+30,600+18,8100+180,840+17,540+13,90+30,7200+15,2700+19,15+150,15+60,120+60,180+14,5400+35,60+25,5400+1,900+19,10800+7,5400+180,2100+6,240+180,960+35,960+1,8100+8,0+45,2100+13,1020+16,7200+35,540+60,0+16,9900+8,840+11,15+9,180+120,7200+180,7200+19,1020+180,9000+120,840+19,180+45,4500+15,2100+16,720+17,780+60,180+16,3600+7,480+40,15+13,6300+15,9000+60,720+9,0+150,480+18,1140+4,9900+15,3600+18,2700+90,4500+40,0+18,840+12,360+16,840+60,9000+90,9000+10,9900+17,1500+45,45+16,2400+11,60+17,6300+19,9000+1,480+60,2400+7,4500+12,720+25,1080+25,60+60,45+7,660+17,2400+12,15+25,720+16,300+50,15+120,2400+9,6300+90,540+18,90+60,9900+60,1500+120,120+25,120+13,5400+2,3600+40,10800+14,2400+18,780+17,7200+6,660+16,780+180,3000+0,480+20,1080+14,540+30,7200+90,7200+4,240+17,360+13,3600+150,660+150,10800+19,7200+150,5400+14,6300+120,4500+5,5400+6,2100+150,5400+18,10800+16,2700+4,5400+25,4500+8,960+90,5400+120,9900+5,45+20,4500+14,420+19,420+150,2400+1,240+18,9900+90,420+45,1500+13,4500+11,2700+16,360+19,360+17,30+45,360+18,7200+40,2400+19,360+25,45+13,45+90,9900+4,30+6,540+17,15+16,1140+90,480+17,1080+19,660+90,660+30,9000+15,90+17,45+18,6300+12,15+90,4500+1,10800+45,2100+14,780+30,9000+30,840+40,4500+13,2400+16,780+45,45+9,9900+40,90+25,15+30,720+60,2400+120,5400+7,45+25,960+19,9900+20
397781,893290,1207899,1087318,319741,673581,902990,114574,705995,14622,31598,166806,10884,12331,12153,21472,14790,19033,292,23740,16814,36501,308,28874,744,951,3767,22272,22714,948,2413,72287,11131,8262,384,5768,11295,1011,2154,73,870,2012,9771,14756,3528,9301,13507,200,2120,49,5273,12277,23,985,1468,417,449,1339,2322,2900,1322,277,376,744,793,243,982,661,431,4225,670,1646,2521,8752,309,265,237,4488,1019,1239,3714,148,269,79,592,159,1189,1490,911,81,4871,1916,750,149,1121,1145,21137,82,1854,1314,838,85,4,395,1570,2510,1908,199,102,221,493,249,2303,9747,386,9,2115,296,404,3148,2815,108,102,3406,1159,302,52,392,49,961,285,143,1084,179,2773,1232,399,1530,77,397,9,94,103,311,387,703,580,881,157,410,136,324,253,103,251,1016,65,201,882,504,17,2664,823,28,17,30,125,2108,1219,1211,18,631,961,17,146,42,3,11,757,694,185,225,416,107,71,865,1394,560,495,2,132,18,326,78,329,147,271,25,15,64,4,44,353,13,112,124,165,115,148,127,555,50,70,233,13,629,1155,39,267,19,72,337,918,122,794,76,16,16,593,38,152,160,6,141,140,411,4,10,110,308,2,54,148,27,1,37,64,211,22,517,541,162,24,200,529,20,20,40,30,76,53,44,91,165,117,217,86,72,99,50,232,11,90,136,123,23,25,43,176,34,66,92,2,129,45,5,50,143,2,43,10,18,28,285,329,41,124,30,234,7,26,213,167,170,25,634,54,65,265,112,115,168,87,22,30,62,235,39,53,263,374,50,89,62,38,188,8,86,17,38,226,343,68,39,29,84,131,98,14,210,215,97,1362,29,76,49,158,114,300,166,298,224,43,31,44,2,16,95,51,54,268,64,90,15,146,76,57,169,30,102,16,53,4,61,30,101,39,22,60,37,12,118,140,24,35,29,75,7,122,41,145,9,47,5,11,1,33,5,12,60,18,107,90,67,44,16,39,113,15,122,27,11,163,203,23,29,28,77,174,37,124,99,25,4,130,85,15,20,21,4,75,29,99,92,70,107,230,59,42,15,151,17,45,32,18,35,42,33,14,174,22,2,18,75,24,66,47,33,12,5,38,40,35,30,29,2,52,5,13,55,133,76,5,14,50,34,26,73,19,80,2,20,34,39,83,32,31,22,92,20,5,13,72,38,52,5,74,23,47,14,25,2,23,7,15,21,80,5,2,5,34,11,6,3,23,7,16,49,33,19,21,16,3,7,1,34,106,73,12,67,30,13,7,22,34,10,40,1,55,67,30,5,7,13,26,27,12,32,32,37,16,9,61,26,23,36,20,21,22,20,46,25,34,52,16,23,3,3,2,38,3,8,6,26,111,1,6,5,1,18,12,16,6,22,22,79,1,7,4,10,6,10,18,1,42,46,11,9,5,13,4,8,10,60,21,16,11,8,2,2,3,34,2,24,1,32,8,82,15,7,9,7,37,23,5,33,21,23,3,30,5,2,25,23,7,22,3,53,14,28,5,12,27,11,1,13,10,26,9,10,3,14,8,77,3,2,10,12,69,5,22,6,18,63,3,2,3,12,10,2,27,11,4,21,32,64,8,1,6,12,7,10,3,5,22,3,40,42,25,29,22,10,2,8,2,52,1,17,4,5,7,1,1,4,11,8,6,5,2,3,3,30,6,18,3,7,9,8,8,8,4,4,43,1,1,8,3,5,15,2,1,3,12,7,3,14,18,19,11,36,5,3,10,7,6,12,4,4,6,10,1,1,1,11,11,5,10,17,1,2,5,10,5,29,18,46,4,14,1,2,3,6,7,12,1,4,6,6,4,1,1,1,6,3,3,14,2,4,7,4,5,26,3,6,2,4,15,41,1,2,31,1,11,1,1,6,8,5,6,5,1,7,5,4,1,8,4,4,2,13,3,3,2,2,1,2,7,2,2,6,1,6,1,1,5,1,2,1,1,3,1,3,22,9,3,22,1,7,5,1,8,3,3,1,7,2,1,2,2,4,6,32,1,2,3,5,1,16,3,1,5,9,1,2,1,5,2,1,11,1,1,4,2,1,2,13,6,3,10,2,2,1,1,7,1,10,11,1,5,2,4,3,5,4,1,1,3,2,1,4,3,2,1,1,3,2,2,3,2,2,1,3,7,1,3,3,5,6,1,5,3,8,3,1,1,1,2,1,1,1,1,1,2,1,1,1,4,1,1,2,1,1,1,3,2,2,7,7,1,1,5,1,5,2,1,1,5,1,1,1,1,1,1
